link,budget,opening_weekend_gross,box_office_gross,studio,mpaa_rating
https://www.imdb.com/title/tt6510332/,,"$98,873","$2,739,246",Misfits Entertainment,R
https://www.imdb.com/title/tt0954947/,"$13,000,000","$11,083","$4,052,191",Hero Entertainment,R
https://www.imdb.com/title/tt6269368/,,"$5,175","$167,994",End Cue,Unrated
https://www.imdb.com/title/tt3139086/,,,,DC Entertainment,PG-13
https://www.imdb.com/title/tt4191580/,"$900,000","$4,055,940","$9,097,072",Hidden Empire Film Group,R
https://www.imdb.com/title/tt5129682/,,"$11,624","$81,757",RabbitBandini Productions,Not Rated
https://www.imdb.com/title/tt1489887/,"$6,000,000","$6,933,620","$24,959,607",Annapurna Pictures,R
https://www.imdb.com/title/tt2118624/,"$4,500,000",,,Groundswell Productions,PG-13
https://www.imdb.com/title/tt7946216/,,,,Glass Eye Pix,Not Rated
https://www.imdb.com/title/tt6421110/,"$14,000,000","$9,959,053","$21,753,365",Screen Gems,R
https://www.imdb.com/title/tt1265990/,"$16,000,000","$15,002,635","$40,492,652",Screen Gems,PG-13
https://www.imdb.com/title/tt1273221/,"$8,000,000","$168,575","$487,420",Muse Productions,R
https://www.imdb.com/title/tt4044364/,,"$126,321","$3,780,692",Praxis Films,R
https://www.imdb.com/title/tt2316479/,,,"$41,050",UK Film Studio Productions,Not Rated
https://www.imdb.com/title/tt10006006/,,,,Motion Picture Corporation of America (MPCA),TV-PG
https://www.imdb.com/title/tt3892172/,,"$219,140","$7,682,928",BRON Studios,PG
https://www.imdb.com/title/tt5685006/,,,,Buffalo 8 Productions,Not Rated
https://www.imdb.com/title/tt1600196/,"$12,600,000","$4,104,552","$18,658,381",Big Screen Productions,R
https://www.imdb.com/title/tt1638355/,"$75,000,000","$13,421,036","$107,045,109",Warner Bros.,PG-13
https://www.imdb.com/title/tt3330764/,,,"$164,348",Fortress Features,Not Rated
https://www.imdb.com/title/tt5225338/,,"$8,908","$29,539",Borderline Presents,R
https://www.imdb.com/title/tt5311514/,"¥370,000,000","$1,813,781","$358,922,706",Amuse,PG
https://www.imdb.com/title/tt1821549/,"$12,000,000","$140,401","$27,682,872",Paramount Vantage,R
https://www.imdb.com/title/tt1595656/,,"$116,551","$2,801,166",Brothers K Productions,R
https://www.imdb.com/title/tt3327624/,"$800,000",,,Storm Vision Entertainment,R
https://www.imdb.com/title/tt3322940/,"$6,500,000","$37,134,255","$257,579,282",New Line Cinema,R
https://www.imdb.com/title/tt6662736/,,"$17,683","$533,579",Unified Pictures,R
https://www.imdb.com/title/tt10309552/,,"$2,532","$6,820",HCT Media,Not Rated
https://www.imdb.com/title/tt2852406/,"$2,100,000","$157,000","$614,444",ZBROS,Not Rated
https://www.imdb.com/title/tt1234654/,,"$118,152","$6,344,112",Scott Rudin Productions,R
https://www.imdb.com/title/tt0478304/,"$32,000,000","$372,920","$58,409,247",Cottonwood Pictures,PG-13
https://www.imdb.com/title/tt2980210/,"$30,000,000","$1,138,578","$9,169,507",X-Filme Creative Pool,R
https://www.imdb.com/title/tt1712170/,"$35,000,000","$11,396,768","$34,618,867",Block / Hanson,PG-13
https://www.imdb.com/title/tt1441953/,,"$53,000","$5,874,883",BBC Films,PG-13
https://www.imdb.com/title/tt4501454/,"$3,200,000","$57,022","$5,425,148",Anonymous Content,PG-13
https://www.imdb.com/title/tt7698468/,,"$35,098","$842,070",SMT Pictures,PG-13
https://www.imdb.com/title/tt4622512/,"$25,000,000","$518,332","$18,598,607",Cloud Eight Films,PG-13
https://www.imdb.com/title/tt1748122/,"$16,000,000","$522,996","$68,264,022",Indian Paintbrush,PG-13
https://www.imdb.com/title/tt2187884/,,"$63,297","$171,962",Mankurt Media,Not Rated
https://www.imdb.com/title/tt3689484/,,,,Woods Entertainment,TV-MA
https://www.imdb.com/title/tt1716777/,"$16,000,000","$4,255,423","$12,558,931",Dreamworks Pictures,PG-13
https://www.imdb.com/title/tt2561572/,"$40,000,000","$33,803,253","$111,711,453",Gary Sanchez Productions,R
https://www.imdb.com/title/tt2274648/,"$50,000,000","$12,045,147","$55,065,289",Summit Entertainment,R
https://www.imdb.com/title/tt9173418/,"$10,000,000","$5,823,006","$20,311,536",STX Films,PG-13
https://www.imdb.com/title/tt2386285/,,,"$2,191",Boss Media,R
https://www.imdb.com/title/tt1661099/,,,,Circe Films,Not Rated
https://www.imdb.com/title/tt1433108/,"$24,000,000","$8,523,153","$35,626,958",CBS Films,R
https://www.imdb.com/title/tt3344694/,,,"$694,981",Screen Ireland,PG-13
https://www.imdb.com/title/tt1620449/,,,"$51,883,642",Constantin Film,PG
https://www.imdb.com/title/tt1625150/,,"$4,487","$58,436",Indeed films,Not Rated
https://www.imdb.com/title/tt8404614/,,,"$243,711",Netflix,PG-13
https://www.imdb.com/title/tt2799166/,"$6,500,000","$1,369,935","$16,861,137",Twentieth Century Fox,R
https://www.imdb.com/title/tt1612774/,"$500,000","$16,346","$101,729",Realitism Films,R
https://www.imdb.com/title/tt7335796/,,,"$449,724",Parallellogram,R
https://www.imdb.com/title/tt1720621/,,"$10,413","$19,698",KK Ranch Productions,R
https://www.imdb.com/title/tt10235718/,,,"$784,161",Align,PG-13
https://www.imdb.com/title/tt2967008/,,,"$34,194",BBC Films,Not Rated
https://www.imdb.com/title/tt1173687/,,,"$221,292",Foundry Films,R
https://www.imdb.com/title/tt1065073/,"$4,000,000","$387,618","$48,137,666",IFC Productions,R
https://www.imdb.com/title/tt5023260/,,"$31,630","$2,982,004",Franklin Street,R
https://www.imdb.com/title/tt2245003/,,"$552,506","$7,573,997",S Films,PG-13
https://www.imdb.com/title/tt7957694/,,,,Gulfstream Pictures,TV-14
https://www.imdb.com/title/tt6450186/,"$7,000,000","$17,108,914","$86,086,881",Kevin Downes Productions,PG
https://www.imdb.com/title/tt8323120/,,"$2,200","$5,257,385",3B Productions,PG
https://www.imdb.com/title/tt2713180/,"$68,000,000","$23,702,421","$211,822,697",Columbia Pictures,R
https://www.imdb.com/title/tt5160928/,,,"$36,146",Woods Entertainment,R
https://www.imdb.com/title/tt1937118/,,"$23,544","$16,968,297",StudioCanal,R
https://www.imdb.com/title/tt1067583/,"$38,000,000","$16,842,353","$117,094,902",Fox 2000 Pictures,PG-13
https://www.imdb.com/title/tt4119278/,,,"$633,733",Ambi Pictures,PG-13
https://www.imdb.com/title/tt7127184/,,,,Kinogo Pictures,TV-MA
https://www.imdb.com/title/tt3333870/,"$3,500,000",,,Traverse Media,Not Rated
https://www.imdb.com/title/tt2064968/,,,"$46,460",Armian Pictures,PG-13
https://www.imdb.com/title/tt1205537/,"$60,000,000","$15,451,981","$135,503,748",Paramount Pictures,PG-13
https://www.imdb.com/title/tt3832914/,"$3,000,000","$11,351,389","$73,256,266",FaithStep Films,PG
https://www.imdb.com/title/tt2034800/,"$150,000,000","$18,469,620","$334,933,831",Legendary East,PG-13
https://www.imdb.com/title/tt1259528/,"$30,000,000","$15,206,108","$80,509,622",STX Films,R
https://www.imdb.com/title/tt8836988/,,,"$39,153",,Not Rated
https://www.imdb.com/title/tt2363213/,"kr38,500,000",$522,"$3,721,345",Canal+,PG-13
https://www.imdb.com/title/tt2309961/,,"$69,447","$121,179",Automatik Entertainment,R
https://www.imdb.com/title/tt2043933/,,"$21,488","$858,513",Maybach Film Productions,R
https://www.imdb.com/title/tt2322441/,"$40,000,000","$85,171,450","$569,651,467",Focus Features,R
https://www.imdb.com/title/tt6288124/,,"$83,339","$4,241,656",Amazon Studios,R
https://www.imdb.com/title/tt5789976/,,"$3,502","$11,353,515",StudioCanal,R
https://www.imdb.com/title/tt1389127/,,"$8,772","$1,271,319",Anchor Bay Films,R
https://www.imdb.com/title/tt1411704/,"$63,000,000","$37,543,710","$183,954,145",Universal Pictures,PG
https://www.imdb.com/title/tt1448755/,"$70,000,000","$9,352,008","$57,084,522",Omnilab Media,R
https://www.imdb.com/title/tt1547234/,"$35,000,000","$6,030,164","$31,083,599",Columbia Pictures,PG-13
https://www.imdb.com/title/tt1074638/,"$200,000,000","$88,364,714","$1,108,569,499",Metro-Goldwyn-Mayer (MGM),PG-13
https://www.imdb.com/title/tt1610996/,"$70,000",,"$8,555",FallBack Plan Productions,R
https://www.imdb.com/title/tt1368440/,,"$240,589","$4,227,984",Mirumir,R
https://www.imdb.com/title/tt2004432/,"$7,200,000",,"$4,383,978",Screen Australia,Not Rated
https://www.imdb.com/title/tt9358228/,,,"$221,801",BBC Television,Not Rated
https://www.imdb.com/title/tt0475290/,"$22,000,000","$11,355,225","$63,647,656",Universal Pictures,PG-13
https://www.imdb.com/title/tt5436228/,,"$6,863","$80,912",Black Bicycle Entertainment,R
https://www.imdb.com/title/tt3697626/,,,"$26,488,847",AD406,Not Rated
https://www.imdb.com/title/tt5294518/,,,,Intrepid Pictures,R
https://www.imdb.com/title/tt1217213/,"$35,000,000",,"$627,018",Walt Disney Pictures,G
https://www.imdb.com/title/tt2112293/,,"$6,000","$41,113",Glass Eye Pix,Not Rated
https://www.imdb.com/title/tt4180560/,,,,Mandalay Pictures,R
https://www.imdb.com/title/tt3622110/,,,"$2,081,591",Red & Black Films,R
https://www.imdb.com/title/tt2024519/,,"$7,100","$5,990,754",Menuet Producties,Not Rated
https://www.imdb.com/title/tt7248248/,"$5,600,000",,"$222,945",Davis-Films,R
https://www.imdb.com/title/tt1599975/,,"$23,456","$6,965,201",Paradis Films,Not Rated
https://www.imdb.com/title/tt8722440/,,,,2B Films,R
https://www.imdb.com/title/tt1487118/,,$192,"$5,468,650",UK Film Council,R
https://www.imdb.com/title/tt10009030/,,,,MAKE GOOD Content,R
https://www.imdb.com/title/tt1093357/,"$30,000,000","$2,993,519","$64,626,786",Summit Entertainment,PG-13
https://www.imdb.com/title/tt1807944/,"$5,000,000","$7,143","$71,759",Picture Entertainment,R
https://www.imdb.com/title/tt2345737/,"$12,000,000","$69,302","$2,510,007",Porchlight Films,R
https://www.imdb.com/title/tt1274586/,"$5,000,000",,"$697,847",TinRes Entertainment,R
https://www.imdb.com/title/tt7134096/,"$50,000,000","$2,715,384","$5,989,583",Paramount Pictures,R
https://www.imdb.com/title/tt2224026/,"$135,000,000","$52,107,731","$386,041,607",DreamWorks Animation,PG
https://www.imdb.com/title/tt1937269/,"$500,000","$5,328","$20,700",Principle Entertainment,Not Rated
https://www.imdb.com/title/tt2400463/,,"$67,877","$354,835",Gamechanger Films,Not Rated
https://www.imdb.com/title/tt3235888/,"$1,000,000","$160,089","$21,729,511",Northern Lights Films,R
https://www.imdb.com/title/tt2119543/,"$42,000,000","$26,608,020","$131,523,093",DreamWorks,PG
https://www.imdb.com/title/tt4120176/,"$3,200,000","$31,936","$5,638,693",CG Cinéma,PG-13
https://www.imdb.com/title/tt0482461/,,,,Stick 'N' Stone Productions,R
https://www.imdb.com/title/tt1965065/,,"$3,755","$5,719",Gilbert Films,R
https://www.imdb.com/title/tt0837562/,"$85,000,000","$42,522,194","$358,375,603",Columbia Pictures,PG
https://www.imdb.com/title/tt5478478/,"$39,000,000","$22,849","$35,669,017","Grisbi Productions, Le",R
https://www.imdb.com/title/tt2720826/,"$31,000,000","$2,702,430","$7,215,027",Anomaly Entertainment,PG-13
https://www.imdb.com/title/tt1235841/,"$11,000,000","$1,304","$1,008,116",Eddie Saeta S.A.,Not Rated
https://www.imdb.com/title/tt4633694/,"$90,000,000","$35,363,376","$375,540,831",Sony Pictures Entertainment (SPE),PG
https://www.imdb.com/title/tt9398640/,,,,Funny or Die,TV-MA
https://www.imdb.com/title/tt1655442/,"$15,000,000","$204,878","$133,432,856",Studio 37,PG-13
https://www.imdb.com/title/tt3606756/,"$200,000,000","$182,687,905","$1,243,089,244",Walt Disney Pictures,PG
https://www.imdb.com/title/tt0401729/,"$250,000,000","$30,180,188","$284,139,100",Walt Disney Pictures,PG-13
https://www.imdb.com/title/tt4943998/,,,,HBO Films,TV-MA
https://www.imdb.com/title/tt0938330/,"$20,000,000","$8,023,036","$55,362,705",Davis-Films,R
https://www.imdb.com/title/tt3553378/,,,,Yellow Brick Films,Unrated
https://www.imdb.com/title/tt1212428/,"$30,000,000","$110,175","$19,263,938",Keep Your Head,PG-13
https://www.imdb.com/title/tt1808339/,,,,Synchronicity Films,Not Rated
https://www.imdb.com/title/tt5862166/,,,"$323,754",Brickell & Broadbridge International,R
https://www.imdb.com/title/tt0892791/,"$165,000,000","$70,838,207","$752,600,867",DreamWorks Animation,PG
https://www.imdb.com/title/tt2334649/,"$900,000","$386,291","$17,385,830",Forest Whitaker's Significant Productions,R
https://www.imdb.com/title/tt8160834/,,"$79,182","$4,303,832",Escape Productions,R
https://www.imdb.com/title/tt1125929/,"$25,000,000","$44,220","$146,149",Aramid Entertainment Fund,R
https://www.imdb.com/title/tt1883367/,,,"$16,184",Six Entertainment Company,Not Rated
https://www.imdb.com/title/tt2398249/,,,,Lionsgate,R
https://www.imdb.com/title/tt1100089/,"$24,000,000","$270,877","$19,206,513",Annapurna Pictures,R
https://www.imdb.com/title/tt1294970/,,,"$615,198",AMIB Productions,R
https://www.imdb.com/title/tt2198956/,"$700,000",,,Flying Pig Productions,Not Rated
https://www.imdb.com/title/tt1959438/,,"$2,723","$14,752",Bersin Pictures,R
https://www.imdb.com/title/tt2011953/,,"$55,574","$388,331",Alarum Pictures,Not Rated
https://www.imdb.com/title/tt1723121/,"$37,000,000","$26,419,396","$269,994,119",New Line Cinema,R
https://www.imdb.com/title/tt1409024/,"$225,000,000","$54,592,779","$624,026,776",Columbia Pictures,PG-13
https://www.imdb.com/title/tt1848902/,,,,HBO Films,TV-MA
https://www.imdb.com/title/tt2084989/,"$50,000","$28,649","$587,174",erbp,Not Rated
https://www.imdb.com/title/tt8201852/,,,,Blumhouse Productions,R
https://www.imdb.com/title/tt9419834/,,,,Hybrid,TV-14
https://www.imdb.com/title/tt2543472/,"$20,000,000","$27,547,866","$306,209,289",Lionsgate,PG
https://www.imdb.com/title/tt2545118/,,"$75,962","$2,303,417",CNN Films,PG-13
https://www.imdb.com/title/tt1843866/,"$170,000,000","$95,023,721","$714,421,503",Marvel Entertainment,PG-13
https://www.imdb.com/title/tt1210166/,"$50,000,000","$19,501,302","$110,206,216",Columbia Pictures,PG-13
https://www.imdb.com/title/tt1826590/,"$12,500,000","$25,649,011","$50,445,860",Screen Gems,R
https://www.imdb.com/title/tt5091548/,,,,DC Comics,PG-13
https://www.imdb.com/title/tt7886936/,,,"$3,618",Screen Ireland,Not Rated
https://www.imdb.com/title/tt2210781/,,,,Avenue Pictures,R
https://www.imdb.com/title/tt0980970/,"$155,000,000","$24,005,069","$415,686,217",Fox 2000 Pictures,PG
https://www.imdb.com/title/tt4870838/,"$3,500,000",,,Warner Bros. Animation,PG-13
https://www.imdb.com/title/tt2978462/,"$36,000,000","$15,873,397","$57,824,533",Alcon Entertainment,PG
https://www.imdb.com/title/tt2191082/,,,"$491,204",Fidélité Films,R
https://www.imdb.com/title/tt3727202/,"$12,000,000",,"$39,027",Elite Film Productions,R
https://www.imdb.com/title/tt2351310/,,,"$19,775,853",iLoveCinema,Not Rated
https://www.imdb.com/title/tt5834854/,,,"$709,528",EMJAG Productions,R
https://www.imdb.com/title/tt2822672/,"$60,000,000","$3,704,749","$23,157,646",Summit Premiere,PG
https://www.imdb.com/title/tt3835080/,"$1,500,000",,"$850,419",Bow and Arrow Entertainment,R
https://www.imdb.com/title/tt9691136/,,"$39,117","$1,024,767",Four Knights Film,R
https://www.imdb.com/title/tt2182972/,"$6,000,000","$20,200","$408,918",Worldview Entertainment,PG-13
https://www.imdb.com/title/tt10736580/,,"$206,591","$500,104",LINK Entertainment,R
https://www.imdb.com/title/tt8237172/,"Rp30,000,000,000",,,Screenplay Films,TV-14
https://www.imdb.com/title/tt10011296/,,,"$83,125",BBC Scotland,Not Rated
https://www.imdb.com/title/tt3128900/,"$3,000,000",,,,Not Rated
https://www.imdb.com/title/tt1634106/,"$45,000,000","$9,176,695","$33,542,457",Columbia Pictures,PG-13
https://www.imdb.com/title/tt1740053/,,,"$272,484",Rectangle Productions,Not Rated
https://www.imdb.com/title/tt3416744/,,"$123,238","$3,072,991",Modern Man Films,R
https://www.imdb.com/title/tt2106476/,"$3,800,000","$43,045","$15,843,274",Danmarks Radio (DR),R
https://www.imdb.com/title/tt5119116/,,,"$166,610",JoBro Productions & Film Finance,Not Rated
https://www.imdb.com/title/tt1386703/,"$125,000,000","$25,577,758","$198,467,168",Total Recall,PG-13
https://www.imdb.com/title/tt4815122/,"$1,000,000",,,Pad Thai Pictures,Not Rated
https://www.imdb.com/title/tt2935510/,"$90,000,000","$19,001,398","$127,461,872",New Regency Productions,PG-13
https://www.imdb.com/title/tt1690455/,"$2,000,000","$13,551","$337,150",Double Hope Films,Not Rated
https://www.imdb.com/title/tt1702439/,"$28,000,000","$21,401,594","$97,594,140",Relativity Media,PG-13
https://www.imdb.com/title/tt2707848/,,"$36,000","$3,202,241",Mandarin Films,R
https://www.imdb.com/title/tt1586752/,"$30,000,000","$45,130","$3,338,690",Relativity Media,R
https://www.imdb.com/title/tt2302755/,"$70,000,000","$30,373,794","$170,270,201",Millennium Films,R
https://www.imdb.com/title/tt0770828/,"$225,000,000","$116,619,362","$668,045,518",Warner Bros.,PG-13
https://www.imdb.com/title/tt5147214/,,,"$73,010",Infinite Frameworks Studios,Not Rated
https://www.imdb.com/title/tt1879032/,"$2,000,000",,,Lionsgate,R
https://www.imdb.com/title/tt5189894/,,,$522,Snowfort Pictures,R
https://www.imdb.com/title/tt1854236/,"€5,500,000","$36,746","$16,722,143",Zentropa Productions,R
https://www.imdb.com/title/tt4607722/,,,,Reel Enigma,Not Rated
https://www.imdb.com/title/tt7316358/,,,,Beachside Films,R
https://www.imdb.com/title/tt3544082/,,"$65,775","$14,430,249",BFI Film Fund,R
https://www.imdb.com/title/tt7488208/,,,,Glen Keane Productions,PG
https://www.imdb.com/title/tt3460252/,"$44,000,000","$4,610,676","$156,455,059",Visiona Romantica,R
https://www.imdb.com/title/tt2101570/,"$10,000,000",,"$594,860",Anchor Bay Films,R
https://www.imdb.com/title/tt1142977/,"$39,000,000","$11,412,213","$81,493,846",Walt Disney Pictures,PG
https://www.imdb.com/title/tt2056771/,,"$114,419","$7,545,758",Frenesy Film Company,R
https://www.imdb.com/title/tt1785288/,"$6,000,000",,,Enderby Entertainment,R
https://www.imdb.com/title/tt3005242/,"$3,000,000","$2,661,253","$17,998,703",Kenio Films,PG
https://www.imdb.com/title/tt2368254/,,"$60,491","$3,915,207",Acacia Filmed Entertainment,R
https://www.imdb.com/title/tt1319722/,,"$44,870","$96,868",Secret Handshake Entertainment,R
https://www.imdb.com/title/tt2980648/,"$22,000,000","$10,979,290","$89,514,453",Amblin Entertainment,PG
https://www.imdb.com/title/tt2015261/,,,,The Asylum,R
https://www.imdb.com/title/tt3470600/,"$75,000,000","$35,258,145","$634,208,384",Dentsu,PG
https://www.imdb.com/title/tt5195412/,,"$11,299","$798,214",Mockingbird Pictures,R
https://www.imdb.com/title/tt0903624/,"$180,000,000","$84,617,303","$1,017,003,568",Metro-Goldwyn-Mayer (MGM),PG-13
https://www.imdb.com/title/tt2531318/,,"$785,336","$12,283,966",Apple Corps,Not Rated
https://www.imdb.com/title/tt7979492/,,,,Omnifilm Entertainment,TV-G
https://www.imdb.com/title/tt0892318/,"$30,000,000","$13,540,486","$79,628,830",Summit Entertainment,PG
https://www.imdb.com/title/tt0848537/,"$100,000,000","$33,531,068","$268,426,634",Twentieth Century Fox Animation,PG
https://www.imdb.com/title/tt1182350/,"$22,000,000","$160,103","$36,015,260",Mediapro,R
https://www.imdb.com/title/tt1226240/,,"$75,279","$6,303,709",Opening Night Productions,R
https://www.imdb.com/title/tt2343793/,"$28,000,000","$38,856","$2,624,761",Corsan,R
https://www.imdb.com/title/tt2111392/,,"$3,453","$7,429",Cinipix,R
https://www.imdb.com/title/tt1860213/,"$25,000,000","$11,111,875","$94,073,028",Lionsgate,R
https://www.imdb.com/title/tt3332064/,"$150,000,000","$15,315,435","$128,388,320",Warner Bros.,PG
